temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
32.40,0.0,0.0,0.00,0.41,0.02,0.01,0.00,71.61,71.61,46.20,1735031334081.0
32.50,0.0,0.0,0.00,0.41,0.02,0.01,4.30,71.91,71.91,46.00,1735031330313.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,0.15,71.96,71.96,45.70,1735031327316.0
32.60,0.0,0.0,0.00,0.37,0.02,0.01,9.78,72.02,72.02,45.60,1735031324277.0
32.70,0.0,0.0,0.00,0.41,0.01,0.01,0.00,72.02,72.02,45.20,1735031321473.0
32.90,0.0,0.0,0.00,0.41,0.02,0.01,0.00,0.00,0.41,45.20,1735031318752.0
32.90,0.0,0.0,0.00,0.41,0.02,0.01,1.27,73.61,73.61,45.20,1735031315872.0
33.10,0.0,0.0,0.00,0.41,0.02,0.01,0.10,74.78,74.78,45.10,1735031312673.0
33.20,0.0,0.0,0.00,0.41,0.02,0.01,4.89,76.36,76.36,44.90,1735031306516.0
33.30,0.0,0.0,0.00,0.43,0.02,0.01,0.00,77.77,77.77,44.90,1735031303602.0
33.30,0.0,0.0,0.00,0.41,0.02,0.01,0.00,79.77,79.77,45.00,1735031300607.0
33.30,0.0,0.0,0.00,0.43,0.02,0.01,2.39,84.93,84.93,45.10,1735031296727.0
33.30,0.0,0.0,0.00,0.39,0.01,0.01,0.15,85.34,85.34,45.20,1735031293683.0
33.30,0.0,0.0,0.00,0.39,0.01,0.01,19.55,91.96,91.96,45.20,1735031290762.0
33.20,0.0,0.0,0.00,0.43,0.02,0.01,0.00,92.90,92.9,45.10,1735031286947.0
33.30,0.0,0.0,0.00,0.43,0.02,0.01,0.00,94.66,94.66,45.10,1735031284041.0
33.30,0.0,0.0,0.00,0.39,0.01,0.01,3.18,95.48,95.48,45.10,1735031280076.0
33.30,0.0,0.0,0.00,0.43,0.02,0.01,0.39,95.31,95.31,45.10,1735031277367.0
33.30,0.0,0.0,0.00,0.43,0.02,0.01,14.66,94.19,94.19,45.00,1735031274486.0
33.30,0.0,0.0,0.00,0.45,0.02,0.01,0.00,92.61,92.61,44.90,1735031271522.0
33.50,0.0,0.0,0.00,0.45,0.02,0.01,34.21,81.88,81.88,44.40,1735031260443.0
33.70,0.0,0.0,0.00,0.45,0.02,0.01,0.00,75.60,75.6,44.10,1735031253387.0
33.70,0.0,0.0,0.00,0.48,0.02,0.01,0.00,74.31,74.31,44.10,1735031250611.0
33.80,0.0,0.0,0.00,0.48,0.02,0.01,0.68,72.61,72.61,44.00,1735031246731.0
33.80,0.0,0.0,0.00,0.48,0.02,0.01,0.20,72.26,72.26,43.90,1735031243782.0
33.90,0.0,0.0,0.00,0.48,0.02,0.01,29.33,72.67,72.67,43.90,1735031239903.0
33.90,0.0,0.0,0.00,0.48,0.02,0.01,0.00,72.67,72.67,43.90,1735031236902.0
33.90,0.0,0.0,0.00,0.45,0.02,0.01,0.00,73.67,73.67,43.80,1735031234102.0
34.00,0.0,0.0,0.00,0.50,0.02,0.01,0.93,75.07,75.07,43.70,1735031230171.0
34.00,0.0,0.0,0.00,0.50,0.02,0.01,0.24,77.13,77.13,43.70,1735031227176.0
34.10,0.0,0.0,0.00,0.50,0.02,0.01,4.89,77.83,77.83,43.70,1735031224217.0
34.10,0.0,0.0,0.00,0.50,0.02,0.01,0.00,76.54,76.54,43.60,1735031220308.0
34.10,0.0,0.0,0.00,0.45,0.02,0.01,0.00,76.77,76.77,43.60,1735031218247.0
34.10,0.0,0.0,0.00,0.50,0.02,0.01,4.79,75.84,75.84,43.50,1735031214217.0
34.10,0.0,0.0,0.00,0.52,0.02,0.01,0.34,74.96,74.96,43.20,1735031196741.0
34.10,0.0,0.0,0.00,0.52,0.02,0.01,0.29,85.10,85.1,43.10,1735031192781.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,29.33,97.07,97.07,43.00,1735031189781.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.00,101.88,101.88,43.00,1735031187011.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.00,103.46,103.46,43.00,1735031184061.0
34.20,0.0,0.0,0.00,0.52,0.02,0.01,4.64,102.29,102.29,43.00,1735031180117.0
34.20,0.0,0.0,0.00,0.57,0.02,0.01,0.15,100.59,100.59,43.00,1735031177237.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,19.55,99.30,99.3,43.10,1735031173397.0
34.10,0.0,0.0,0.00,0.50,0.02,0.01,0.00,98.83,98.83,43.20,1735031170549.0
34.10,0.0,0.0,0.00,0.52,0.02,0.01,0.00,97.24,97.24,43.20,1735031167527.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,3.57,87.27,87.27,43.20,1735031164616.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,0.29,74.55,74.55,43.40,1735031160694.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,0.00,63.23,63.23,43.90,1735031144235.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,19.55,61.82,61.82,43.90,1735031139585.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.00,62.99,62.99,44.00,1735031136867.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,0.00,60.76,60.76,44.00,1735031133865.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,3.32,60.06,60.06,44.10,1735031129837.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.44,60.47,60.47,44.20,1735031126958.0
34.10,0.0,0.0,0.00,0.62,0.03,0.01,43.99,59.88,59.88,44.10,1735031124069.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.00,58.83,58.83,44.10,1735031120078.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,0.00,59.71,59.71,44.10,1735031117116.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,1.71,59.71,59.71,44.10,1735031113002.0
34.10,0.0,0.0,0.00,0.59,0.02,0.01,0.00,57.83,57.83,44.10,1735031111082.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,29.33,56.83,56.83,44.00,1735031108201.0
34.10,0.0,0.0,0.00,0.55,0.02,0.01,0.44,56.07,56.07,43.70,1735031105401.0
34.10,0.0,0.0,0.00,0.57,0.03,0.01,0.00,55.60,55.6,43.40,1735031103345.0
34.10,0.0,0.0,0.00,0.59,0.02,0.01,19.55,55.13,55.13,42.80,1735031099472.0
34.20,0.0,0.0,0.00,0.55,0.02,0.01,0.29,54.37,54.37,42.70,1735031096792.0
34.20,0.0,0.0,0.00,0.59,0.02,0.01,0.00,53.61,53.61,42.70,1735031094786.0
34.20,0.0,0.0,0.00,0.59,0.02,0.01,34.21,54.08,54.08,42.90,1735031091766.0
34.20,0.0,0.0,0.00,0.59,0.02,0.01,0.49,52.38,52.38,43.00,1735031088899.0
34.20,0.0,0.0,0.00,0.57,0.02,0.01,0.00,51.67,51.67,43.20,1735031087007.0
34.20,0.0,0.0,0.00,0.57,0.02,0.01,19.55,52.90,52.9,43.60,1735031084121.0
34.10,0.0,0.0,0.00,0.62,0.02,0.01,0.88,54.90,54.9,43.80,1735031080226.0
34.10,0.0,0.0,0.00,0.62,0.02,0.01,0.00,55.54,55.54,44.00,1735031078197.0
34.10,0.0,0.0,0.00,0.62,0.03,0.01,34.21,57.07,57.07,44.10,1735031075416.0
34.00,0.0,0.0,0.00,0.57,0.03,0.01,29.33,59.77,59.77,44.20,1735031072667.0
34.00,0.0,0.0,0.00,0.62,0.03,0.01,0.00,60.47,60.47,44.30,1735031069787.0
33.90,0.0,0.0,0.00,0.62,0.03,0.01,0.00,60.59,60.59,44.50,1735031066722.0
33.90,0.0,0.0,0.00,0.62,0.03,0.01,0.88,60.41,60.41,44.90,1735031062816.0
33.80,0.0,0.0,0.00,0.65,0.03,0.01,0.39,61.76,61.76,45.50,1735031059888.0
33.70,0.0,0.0,0.00,0.59,0.03,0.01,0.00,61.23,61.23,47.30,1735031052718.0
33.70,0.0,0.0,0.00,0.62,0.03,0.01,0.00,59.77,59.77,48.00,1735031050000.0
33.70,0.0,0.0,0.00,0.65,0.03,0.01,2.05,59.59,59.59,47.90,1735031045880.0
33.60,0.0,0.0,0.00,0.62,0.03,0.01,31.67,58.12,58.12,46.60,1735031042966.0
33.60,0.0,0.0,0.00,0.62,0.03,0.01,0.00,0.00,0.62,45.90,1735031036996.0
33.60,0.0,0.0,0.00,0.55,0.02,0.01,0.00,60.41,60.41,45.50,1735031029087.0
33.60,0.0,0.0,0.00,0.55,0.02,0.01,0.00,59.71,59.71,45.40,1735031026148.0
33.60,0.0,0.0,0.00,0.57,0.03,0.01,2.10,59.77,59.77,45.30,1735031022236.0
33.60,0.0,0.0,0.00,0.62,0.03,0.01,2.20,58.24,58.24,45.00,1735031019367.0
33.70,0.0,0.0,0.00,0.59,0.02,0.01,0.00,58.53,58.53,44.40,1735031016678.0
33.80,0.0,0.0,0.00,0.62,0.03,0.01,34.21,57.95,57.95,43.70,1735031013949.0
33.80,0.0,0.0,0.00,0.57,0.02,0.01,2.64,58.42,58.42,44.00,1735031010996.0
33.90,0.0,0.0,0.00,0.62,0.03,0.01,0.00,58.18,58.18,44.10,1735031008989.0
33.90,0.0,0.0,0.00,0.62,0.03,0.01,4.89,57.89,57.89,44.00,1735031006092.0
33.90,0.0,0.0,0.00,0.62,0.02,0.01,3.08,56.36,56.36,44.50,1735031003272.0
33.90,0.0,0.0,0.00,0.62,0.03,0.01,0.00,55.25,55.25,44.80,1735031000338.0
33.90,0.0,0.0,0.00,0.59,0.03,0.01,0.00,55.25,55.25,45.20,1735030998412.0
34.00,0.0,0.0,0.00,0.62,0.03,0.01,0.00,55.72,55.72,45.30,1735030992292.0
34.00,0.0,0.0,0.00,0.59,0.02,0.01,0.00,55.37,55.37,44.90,1735030990120.0
34.00,0.0,0.0,0.00,0.62,0.02,0.01,3.08,54.13,54.13,44.60,1735030986098.0
34.00,0.0,0.0,0.00,0.57,0.02,0.01,0.00,54.25,54.25,44.50,1735030984306.0
34.00,0.0,0.0,0.00,0.62,0.02,0.01,0.44,53.43,53.43,44.20,1735030981307.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,31.92,52.96,52.96,43.90,1735030978427.0
34.10,0.0,0.0,0.00,0.57,0.02,0.01,0.00,52.61,52.61,43.80,1735030976588.0
34.10,0.0,0.0,0.00,0.62,0.02,0.01,0.10,52.79,52.79,43.70,1735030973499.0
34.10,0.0,0.0,0.00,0.59,0.02,0.01,31.13,52.73,52.73,43.70,1735030969757.0
34.20,0.0,0.0,0.00,0.62,0.02,0.01,0.00,52.32,52.32,43.80,1735030968027.0
34.20,0.0,0.0,0.00,0.62,0.02,0.01,0.00,52.32,52.32,43.90,1735030965099.0
34.30,0.0,0.0,0.00,0.62,0.02,0.01,0.00,52.26,52.26,44.00,1735030962386.0
34.30,0.0,0.0,0.00,0.62,0.02,0.01,0.00,52.14,52.14,44.20,1735030959545.0
34.30,0.0,0.0,0.00,0.59,0.02,0.01,0.88,51.26,51.26,45.00,1735030956787.0
34.20,0.0,0.0,0.00,0.65,0.02,0.01,0.00,51.38,51.38,45.50,1735030954787.0
34.20,0.0,0.0,0.00,0.65,0.02,0.01,0.00,50.56,50.56,46.00,1735030951743.0
34.20,0.0,0.0,0.00,0.65,0.02,0.01,30.35,49.97,49.97,46.10,1735030948989.0
34.10,0.0,0.0,0.00,0.65,0.02,0.01,0.00,49.97,49.97,46.10,1735030946068.0
34.10,0.0,0.0,0.00,0.65,0.02,0.01,0.20,50.15,50.15,46.10,1735030943347.0
34.10,0.0,0.0,0.00,0.65,0.02,0.01,43.99,49.44,49.44,46.10,1735030938512.0
34.00,0.0,0.0,0.00,0.65,0.02,0.01,31.33,48.80,48.8,46.10,1735030935631.0
34.00,0.0,0.0,0.00,0.65,0.02,0.01,0.00,48.39,48.39,46.10,1735030933593.0
34.00,0.0,0.0,0.00,0.65,0.02,0.01,0.44,48.27,48.27,46.10,1735030930746.0
34.00,0.0,0.0,0.00,0.65,0.02,0.01,32.11,49.09,49.09,46.30,1735030926708.0
34.00,0.0,0.0,0.00,0.62,0.02,0.01,0.00,49.68,49.68,46.40,1735030924979.0
33.90,0.0,0.0,0.00,0.65,0.02,0.01,0.00,0.00,0.65,46.50,1735030922986.0
33.80,0.0,0.0,0.00,0.65,0.03,0.01,2.05,49.33,49.33,46.00,1735030912068.0
33.80,0.0,0.0,0.00,0.62,0.02,0.01,0.00,50.56,50.56,45.50,1735030909266.0
33.80,0.0,0.0,0.00,0.62,0.02,0.01,24.44,50.91,50.91,45.00,1735030906335.0
33.80,0.0,0.0,0.00,0.57,0.02,0.01,2.59,50.67,50.67,45.10,1735030904441.0
33.80,0.0,0.0,0.00,0.57,0.02,0.01,0.00,51.09,51.09,45.10,1735030901100.0
33.80,0.0,0.0,0.00,0.57,0.02,0.01,31.82,50.73,50.73,45.30,1735030898339.0
33.70,0.0,0.0,0.00,0.59,0.02,0.01,0.00,50.26,50.26,45.40,1735030896466.0
33.70,0.0,0.0,0.00,0.62,0.02,0.01,0.29,51.38,51.38,45.50,1735030893616.0
33.70,0.0,0.0,0.00,0.62,0.02,0.01,31.87,51.61,51.61,45.60,1735030889763.0
33.60,0.0,0.0,0.00,0.57,0.02,0.01,0.00,52.26,52.26,45.50,1735030887996.0
33.60,0.0,0.0,0.00,0.62,0.02,0.01,0.00,53.20,53.2,45.20,1735030886067.0
33.60,0.0,0.0,0.00,0.59,0.02,0.01,0.05,53.14,53.14,45.10,1735030883108.0
33.60,0.0,0.0,0.00,0.57,0.02,0.01,0.00,53.14,53.14,45.20,1735030881277.0
33.60,0.0,0.0,0.00,0.57,0.02,0.01,2.98,52.49,52.49,45.20,1735030878547.0
33.50,0.0,0.0,0.00,0.55,0.02,0.01,0.00,52.49,52.49,45.30,1735030875681.0
33.50,0.0,0.0,0.00,0.55,0.02,0.01,32.21,53.55,53.55,45.40,1735030872947.0
33.50,0.0,0.0,0.00,0.55,0.02,0.01,0.00,53.20,53.2,45.50,1735030871192.0
33.50,0.0,0.0,0.00,0.59,0.02,0.01,32.16,53.72,53.72,45.60,1735030868245.0
33.40,0.0,0.0,0.00,0.59,0.02,0.01,34.21,54.72,54.72,45.70,1735030861387.0
33.40,0.0,0.0,0.00,0.59,0.02,0.01,4.06,56.07,56.07,45.80,1735030853437.0
33.30,0.0,0.0,0.00,0.57,0.02,0.01,0.00,57.01,57.01,45.80,1735030851666.0
33.30,0.0,0.0,0.00,0.59,0.02,0.01,4.40,58.06,58.06,45.90,1735030848784.0
33.30,0.0,0.0,0.00,0.59,0.02,0.01,4.84,59.18,59.18,46.10,1735030844786.0
33.30,0.0,0.0,0.00,0.62,0.02,0.01,0.00,58.30,58.3,46.20,1735030843048.0
33.20,0.0,0.0,0.00,0.62,0.02,0.01,24.44,58.36,58.36,46.40,1735030840307.0
33.20,0.0,0.0,0.00,0.62,0.02,0.01,0.29,58.53,58.53,46.40,1735030837586.0
33.20,0.0,0.0,0.00,0.62,0.02,0.01,0.00,58.42,58.42,46.40,1735030835708.0
33.10,0.0,0.0,0.00,0.62,0.02,0.01,0.00,58.30,58.3,46.40,1735030831667.0
33.10,0.0,0.0,0.00,0.57,0.02,0.01,0.24,57.30,57.3,46.30,1735030828940.0
33.10,0.0,0.0,0.00,0.59,0.02,0.01,0.00,57.18,57.18,46.30,1735030827108.0
33.00,0.0,0.0,0.00,0.62,0.02,0.01,4.79,58.18,58.18,46.40,1735030824167.0
33.00,0.0,0.0,0.00,0.65,0.02,0.01,0.00,57.60,57.6,46.40,1735030821427.0
33.00,0.0,0.0,0.00,0.62,0.02,0.01,43.99,57.01,57.01,46.50,1735030818455.0
33.00,0.0,0.0,0.00,0.57,0.02,0.01,33.43,55.95,55.95,46.60,1735030815419.0
32.90,0.0,0.0,0.00,0.62,0.02,0.01,4.89,55.78,55.78,46.60,1735030813655.0
32.90,0.0,0.0,0.00,0.59,0.02,0.01,0.00,0.00,0.59,46.60,1735030809747.0
32.90,0.0,0.0,0.00,0.59,0.02,0.01,0.34,54.96,54.96,46.50,1735030804867.0
32.80,0.0,0.0,0.00,0.59,0.02,0.01,2.69,52.79,52.79,46.60,1735030795986.0
32.80,0.0,0.0,0.00,0.62,0.02,0.01,0.00,51.38,51.38,46.50,1735030793906.0
32.70,0.0,0.0,0.00,0.62,0.02,0.01,0.15,51.14,51.14,46.60,1735030790828.0
32.70,0.0,0.0,0.00,0.62,0.02,0.01,0.00,50.44,50.44,46.60,1735030788987.0
32.60,0.0,0.0,0.00,0.59,0.02,0.01,0.20,50.85,50.85,46.70,1735030786068.0
32.60,0.0,0.0,0.00,0.62,0.02,0.01,32.16,51.38,51.38,46.90,1735030783267.0
32.60,0.0,0.0,0.00,0.62,0.02,0.01,0.00,51.50,51.5,47.00,1735030781227.0
32.60,0.0,0.0,0.00,0.62,0.02,0.01,3.47,52.02,52.02,47.10,1735030777306.0
32.60,0.0,0.0,0.00,0.62,0.02,0.01,0.00,52.32,52.32,47.20,1735030775508.0
32.50,0.0,0.0,0.00,0.59,0.02,0.01,3.76,52.90,52.9,47.20,1735030772797.0
32.50,0.0,0.0,0.00,0.59,0.02,0.01,0.00,53.49,53.49,47.20,1735030770988.0
32.50,0.0,0.0,0.00,0.59,0.02,0.01,0.00,53.84,53.84,47.30,1735030767019.0
32.40,0.0,0.0,0.00,0.59,0.02,0.01,33.38,53.90,53.9,47.30,1735030764308.0
32.40,0.0,0.0,0.00,0.59,0.02,0.01,0.00,54.72,54.72,47.30,1735030762539.0
32.40,0.0,0.0,0.00,0.59,0.02,0.01,0.44,54.25,54.25,47.40,1735030759707.0
32.40,0.0,0.0,0.00,0.59,0.02,0.01,32.94,54.25,54.25,47.40,1735030755836.0
32.40,0.0,0.0,0.00,0.59,0.02,0.01,0.00,53.90,53.9,47.40,1735030754066.0
32.30,0.0,0.0,0.00,0.59,0.02,0.01,0.00,53.49,53.49,47.50,1735030745187.0
32.20,0.0,0.0,0.00,0.59,0.02,0.01,32.75,54.37,54.37,47.50,1735030738387.0
32.20,0.0,0.0,0.00,0.55,0.02,0.01,9.78,55.01,55.01,47.60,1735030736629.0
32.20,0.0,0.0,0.00,0.59,0.02,0.01,3.47,55.37,55.37,47.70,1735030733917.0
32.10,0.0,0.0,0.00,0.55,0.02,0.01,0.00,56.77,56.77,47.90,1735030722866.0
32.10,0.0,0.0,0.00,0.55,0.02,0.01,0.10,58.89,58.89,47.90,1735030719987.0
32.00,0.0,0.0,0.00,0.62,0.02,0.01,19.55,59.41,59.41,47.90,1735030715987.0
32.00,0.0,0.0,0.00,0.59,0.02,0.01,0.20,60.12,60.12,47.90,1735030713227.0
32.00,0.0,0.0,0.00,0.59,0.02,0.01,0.10,60.47,60.47,47.90,1735030710380.0
31.90,0.0,0.0,0.00,0.65,0.02,0.01,29.33,59.94,59.94,47.80,1735030707517.0
31.90,0.0,0.0,0.00,0.65,0.02,0.01,0.05,60.12,60.12,47.90,1735030704626.0
31.90,0.0,0.0,0.00,0.65,0.02,0.01,34.21,60.35,60.35,47.90,1735030700627.0
31.90,0.0,0.0,0.00,0.62,0.02,0.01,0.00,61.11,61.11,47.90,1735030697917.0
31.80,0.0,0.0,0.00,0.59,0.02,0.01,0.00,62.82,62.82,47.90,1735030695193.0
31.80,0.0,0.0,0.00,0.65,0.02,0.01,0.44,62.52,62.52,48.00,1735030690385.0
31.80,0.0,0.0,0.00,0.59,0.02,0.01,34.80,63.05,63.05,48.20,1735030687671.0
31.80,0.0,0.0,0.00,0.59,0.02,0.01,0.00,63.46,63.46,48.30,1735030685910.0
31.80,0.0,0.0,0.00,0.62,0.02,0.01,0.00,65.57,65.57,48.40,1735030682911.0
31.70,0.0,0.0,0.00,0.65,0.02,0.01,0.00,65.98,65.98,48.50,1735030679827.0
31.70,0.0,0.0,0.00,0.65,0.02,0.01,34.80,67.27,67.27,48.70,1735030675834.0
31.70,0.0,0.0,0.00,0.65,0.02,0.01,0.59,67.21,67.21,48.60,1735030671986.0
31.70,0.0,0.0,0.00,0.73,0.03,0.01,0.34,67.04,67.04,48.70,1735030669187.0
31.70,0.0,0.0,0.00,0.62,0.02,0.01,0.05,66.80,66.8,48.70,1735030666392.0
31.70,0.0,0.0,0.00,0.62,0.02,0.01,14.66,65.63,65.63,48.80,1735030663678.0
31.60,0.0,0.0,0.00,0.57,0.02,0.01,0.39,65.87,65.87,48.90,1735030660827.0
31.60,0.0,0.0,0.00,0.59,0.02,0.01,34.41,65.22,65.22,49.00,1735030656794.0
31.60,0.0,0.0,0.00,0.65,0.02,0.01,0.49,64.99,64.99,49.20,1735030653826.0
31.60,0.0,0.0,0.00,0.65,0.02,0.01,0.05,62.29,62.29,49.40,1735030650867.0
31.60,0.0,0.0,0.00,0.65,0.02,0.01,0.29,62.40,62.4,49.40,1735030648147.0
31.60,0.0,0.0,0.00,0.73,0.03,0.01,9.78,61.70,61.7,49.40,1735030645153.0
31.50,0.0,0.0,0.00,0.75,0.03,0.01,0.00,62.40,62.4,49.30,1735030642072.0
31.50,0.0,0.0,0.00,0.65,0.02,0.01,9.78,63.75,63.75,49.20,1735030639071.0
31.50,0.0,0.0,0.00,0.65,0.02,0.01,0.10,65.51,65.51,49.20,1735030632347.0
31.40,0.0,0.0,0.00,0.67,0.02,0.01,0.00,65.63,65.63,49.30,1735030629667.0
31.40,0.0,0.0,0.00,0.65,0.02,0.01,0.29,66.57,66.57,49.40,1735030626788.0
31.40,0.0,0.0,0.00,0.67,0.02,0.01,0.10,66.74,66.74,49.60,1735030623906.0
31.40,0.0,0.0,0.00,0.67,0.02,0.01,39.10,68.86,68.86,49.70,1735030619987.0
31.30,0.0,0.0,0.00,0.65,0.02,0.01,29.33,68.97,68.97,49.70,1735030617268.0
31.40,0.0,0.0,0.00,0.62,0.02,0.01,0.15,69.85,69.85,49.90,1735030614508.0
31.30,0.0,0.0,0.00,0.70,0.02,0.01,0.20,71.09,71.09,49.80,1735030610627.0
31.30,0.0,0.0,0.00,0.67,0.02,0.01,4.30,70.79,70.79,50.00,1735030607827.0
31.30,0.0,0.0,0.00,0.70,0.02,0.01,4.45,70.26,70.26,49.90,1735030604940.0
31.30,0.0,0.0,0.00,0.70,0.02,0.01,38.51,69.79,69.79,49.90,1735030602226.0
31.30,0.0,0.0,0.00,0.70,0.02,0.01,0.00,69.85,69.85,50.00,1735030600387.0
31.20,0.0,0.0,0.00,0.70,0.02,0.01,0.00,70.50,70.5,50.10,1735030596507.0
31.20,0.0,0.0,0.00,0.70,0.02,0.01,0.00,69.15,69.15,50.10,1735030593827.0
31.20,0.0,0.0,0.00,0.70,0.02,0.01,38.07,68.68,68.68,50.00,1735030592131.0
31.20,0.0,0.0,0.00,0.70,0.02,0.01,3.62,67.27,67.27,50.00,1735030589333.0
31.20,0.0,0.0,0.00,0.67,0.02,0.01,3.37,66.45,66.45,50.20,1735030586666.0
31.10,0.0,0.0,0.00,0.70,0.02,0.01,0.10,65.57,65.57,50.30,1735030583962.0
31.10,0.0,0.0,0.00,0.70,0.02,0.01,0.20,64.57,64.57,50.50,1735030580097.0
31.10,0.0,0.0,0.00,0.75,0.02,0.01,0.15,63.93,63.93,50.50,1735030577427.0
31.00,0.0,0.0,0.00,0.75,0.02,0.01,39.10,63.17,63.17,50.50,1735030573700.0
31.00,0.0,0.0,0.00,0.75,0.02,0.01,0.00,64.34,64.34,50.60,1735030571027.0
31.00,0.0,0.0,0.00,0.75,0.02,0.01,0.00,63.93,63.93,50.70,1735030568372.0
31.00,0.0,0.0,0.00,0.75,0.02,0.01,0.00,63.17,63.17,50.80,1735030564619.0
30.90,0.0,0.0,0.00,0.78,0.02,0.01,14.66,67.10,67.1,51.30,1735030555826.0
30.80,0.0,0.0,0.00,0.75,0.02,0.01,0.29,66.80,66.8,51.30,1735030552991.0
30.80,0.0,0.0,0.00,0.78,0.02,0.01,0.39,66.74,66.74,51.40,1735030549991.0
30.80,0.0,0.0,0.00,0.75,0.02,0.01,0.34,66.39,66.39,51.40,1735030547032.0
30.70,0.0,0.0,0.00,0.75,0.02,0.01,0.10,66.63,66.63,51.50,1735030544074.0
30.70,0.0,0.0,0.00,0.78,0.02,0.01,0.34,64.87,64.87,51.50,1735030539986.0
30.60,0.0,0.0,0.00,0.75,0.02,0.01,2.05,63.99,63.99,51.60,1735030537272.0
30.60,0.0,0.0,0.00,0.84,0.02,0.01,2.39,64.40,64.4,51.70,1735030534427.0
30.50,0.0,0.0,0.00,0.78,0.02,0.01,36.75,64.16,64.16,51.90,1735030531699.0
30.50,0.0,0.0,0.00,0.84,0.02,0.01,0.00,63.28,63.28,52.00,1735030528946.0
30.50,0.0,0.0,0.00,0.84,0.02,0.01,0.00,63.11,63.11,52.00,1735030526228.0
30.50,0.0,0.0,0.00,0.81,0.02,0.01,0.00,63.23,63.23,52.20,1735030523347.0
30.40,0.0,0.0,0.00,0.81,0.02,0.01,0.00,62.40,62.4,52.20,1735030520507.0
30.40,0.0,0.0,0.00,0.87,0.02,0.01,14.66,61.94,61.94,52.40,1735030516468.0
30.40,0.0,0.0,0.00,0.84,0.02,0.01,0.34,61.94,61.94,52.40,1735030513740.0
30.30,0.0,0.0,0.00,0.90,0.02,0.01,34.21,62.29,62.29,52.50,1735030510867.0
30.30,0.0,0.0,0.00,0.90,0.02,0.01,0.15,62.29,62.29,52.50,1735030507978.0
30.30,0.0,0.0,0.00,0.90,0.02,0.01,0.34,62.35,62.35,52.80,1735030505147.0
30.30,0.0,0.0,0.00,0.90,0.02,0.01,1.47,62.29,62.29,52.70,1735030501256.0
30.20,0.0,0.0,0.00,0.87,0.02,0.01,35.48,61.82,61.82,52.80,1735030498547.0
30.20,0.0,0.0,0.00,0.94,0.02,0.01,0.00,61.29,61.29,52.80,1735030496786.0
30.20,0.0,0.0,0.00,0.94,0.02,0.01,35.43,61.11,61.11,52.80,1735030495032.0
30.20,0.0,0.0,0.00,0.94,0.02,0.01,0.00,60.88,60.88,52.80,1735030493277.0
30.10,0.0,0.0,0.00,1.00,0.03,0.01,35.04,61.88,61.88,52.60,1735030489418.0
30.10,0.0,0.0,0.00,1.00,0.03,0.01,0.88,61.82,61.82,52.50,1735030486708.0
30.10,0.0,0.0,0.00,1.00,0.03,0.01,0.93,61.94,61.94,52.60,1735030483855.0
30.00,0.0,0.0,0.00,0.97,0.02,0.01,19.55,62.52,62.52,52.70,1735030477906.0
30.00,0.0,0.0,0.00,1.00,0.03,0.01,0.00,62.58,62.58,52.80,1735030475146.0
30.00,0.0,0.0,0.00,1.00,0.02,0.01,0.44,62.35,62.35,52.60,1735030472135.0
30.00,0.0,0.0,0.00,1.07,0.03,0.01,0.15,62.87,62.87,52.50,1735030469270.0
30.00,0.0,0.0,0.00,1.14,0.03,0.01,0.39,63.34,63.34,52.40,1735030465588.0
29.90,0.0,0.0,0.00,1.07,0.03,0.01,0.24,63.34,63.34,52.30,1735030462748.0
29.90,0.0,0.0,0.00,1.11,0.02,0.01,0.88,62.93,62.93,52.40,1735030459856.0
29.90,0.0,0.0,0.00,1.21,0.02,0.01,35.48,64.11,64.11,52.30,1735030457024.0
29.90,0.0,0.0,0.00,1.25,0.03,0.01,0.00,64.93,64.93,52.30,1735030454952.0
29.90,0.0,0.0,0.00,1.29,0.03,0.01,0.00,64.75,64.75,52.50,1735030451906.0
29.90,0.0,0.0,0.00,1.33,0.03,0.01,35.24,65.04,65.04,52.50,1735030450067.0
29.90,0.0,0.0,0.00,1.29,0.02,0.01,35.04,64.69,64.69,52.70,1735030447307.0
29.90,0.0,0.0,0.00,1.37,0.03,0.01,0.00,64.52,64.52,52.80,1735030445667.0
29.90,0.0,0.0,0.00,1.41,0.03,0.01,34.95,65.22,65.22,52.80,1735030444028.0
