temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
26.70,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,52.70,1734600546581.0
26.80,0.0,0.0,0.01,0.67,0.14,0.18,0.00,0.00,0.67,53.00,1734600541713.0
26.80,0.0,0.0,0.01,0.65,0.11,0.15,0.00,0.00,0.65,53.10,1734600536661.0
26.80,0.0,0.0,0.01,0.78,0.15,0.18,0.00,0.00,0.78,53.40,1734600531478.0
26.80,0.0,0.0,0.01,0.65,0.12,0.15,0.00,0.00,0.65,53.60,1734600526426.0
26.90,0.0,0.0,0.01,0.84,0.17,0.20,0.00,0.00,0.84,53.70,1734600521020.0
26.90,0.0,0.0,0.01,0.81,0.17,0.19,0.00,0.00,0.81,53.90,1734600516070.0
26.90,0.0,0.0,0.01,0.75,0.12,0.15,0.00,0.00,0.75,54.00,1734600511025.0
26.90,0.0,0.0,0.01,0.84,0.18,0.20,0.00,0.00,0.84,54.10,1734600505822.0
26.90,0.0,0.0,0.01,0.78,0.18,0.22,0.00,0.00,0.78,54.30,1734600501142.0
26.90,0.0,0.0,0.01,0.87,0.18,0.21,0.00,0.00,0.87,54.40,1734600495584.0
27.00,0.0,0.0,0.01,0.73,0.12,0.16,0.00,0.00,0.73,54.60,1734600490627.0
27.00,0.0,0.0,0.01,0.90,0.19,0.22,0.00,0.00,0.9,54.60,1734600485591.0
27.00,0.0,0.0,0.01,0.90,0.19,0.23,0.00,0.00,0.9,54.70,1734600480655.0
27.00,0.0,0.0,0.01,0.78,0.18,0.23,0.00,0.00,0.78,54.80,1734600475577.0
27.00,0.0,0.0,0.02,0.90,0.20,0.24,0.00,0.00,0.9,54.90,1734600470343.0
27.10,0.0,0.0,0.01,0.90,0.19,0.23,0.00,0.00,0.9,55.00,1734600465323.0
27.10,0.0,0.0,0.02,0.87,0.21,0.25,0.00,0.00,0.87,55.10,1734600460524.0
27.10,0.0,0.0,0.02,0.90,0.20,0.23,0.00,0.00,0.9,55.20,1734600455385.0
27.10,0.0,0.0,0.02,0.90,0.20,0.24,0.00,0.00,0.9,55.30,1734600450271.0
27.10,0.0,0.0,0.02,0.94,0.20,0.24,0.00,0.00,0.94,55.40,1734600445138.0
27.20,0.0,0.0,0.02,0.90,0.20,0.24,0.00,0.00,0.9,55.50,1734600440021.0
27.20,0.0,0.0,0.01,0.70,0.13,0.18,0.00,0.00,0.7,55.70,1734600434899.0
27.20,0.0,0.0,0.01,0.70,0.13,0.18,0.00,0.00,0.7,55.80,1734600429820.0
27.20,0.0,0.0,0.02,0.90,0.20,0.24,0.00,0.00,0.9,55.80,1734600424982.0
27.20,0.0,0.0,0.01,0.73,0.13,0.18,0.00,0.00,0.73,56.00,1734600419590.0
27.20,0.0,0.0,0.02,0.94,0.20,0.25,0.00,0.00,0.94,56.20,1734600414431.0
27.30,0.0,0.0,0.01,0.87,0.20,0.23,0.00,0.00,0.87,56.40,1734600409349.0
27.30,0.0,0.0,0.01,0.75,0.15,0.21,0.00,0.00,0.75,56.40,1734600404192.0
27.30,0.0,0.0,0.01,0.75,0.13,0.18,0.00,0.00,0.75,56.50,1734600399142.0
27.30,0.0,0.0,0.01,0.73,0.13,0.18,0.00,0.00,0.73,56.60,1734600394003.0
27.30,0.0,0.0,0.01,0.70,0.13,0.19,0.00,0.00,0.7,56.60,1734600389074.0
27.30,0.0,0.0,0.01,0.75,0.13,0.18,0.00,0.00,0.75,56.70,1734600384024.0
27.40,0.0,0.0,0.01,0.87,0.14,0.20,0.00,0.00,0.87,56.80,1734600378922.0
27.40,0.0,0.0,0.02,1.04,0.22,0.27,0.00,0.00,1.04,56.90,1734600374085.0
27.40,0.0,0.0,0.01,0.81,0.16,0.21,0.00,0.00,0.81,56.90,1734600368985.0
27.40,0.0,0.0,0.02,1.04,0.18,0.23,0.00,0.00,1.04,56.90,1734600363860.0
27.40,0.0,0.0,0.01,1.00,0.18,0.22,0.00,0.00,1,56.80,1734600358447.0
27.50,0.0,0.0,0.02,1.04,0.24,0.29,0.00,0.00,1.04,57.00,1734600353460.0
27.50,0.0,0.0,0.02,0.90,0.22,0.29,0.00,0.00,0.9,57.00,1734600348221.0
27.50,0.0,0.0,0.01,0.87,0.20,0.27,0.00,0.00,0.87,57.10,1734600343472.0
27.50,0.0,0.0,0.02,1.04,0.19,0.24,0.00,0.00,1.04,57.10,1734600338119.0
27.60,0.0,0.0,0.02,1.04,0.24,0.29,0.00,0.00,1.04,57.10,1734600333414.0
27.60,0.0,0.0,0.02,1.07,0.23,0.29,0.00,0.00,1.07,57.00,1734600328331.0
27.60,0.0,0.0,0.02,1.11,0.25,0.30,0.00,0.00,1.11,57.00,1734600322911.0
27.60,0.0,0.0,0.02,1.04,0.22,0.28,0.00,0.00,1.04,57.10,1734600317779.0
27.60,0.0,0.0,0.02,1.04,0.22,0.28,0.00,0.00,1.04,57.20,1734600312703.0
27.60,0.0,0.0,0.02,1.07,0.22,0.28,0.00,0.00,1.07,57.30,1734600307855.0
27.70,0.0,0.0,0.02,1.11,0.24,0.30,0.00,0.00,1.11,57.40,1734600302701.0
27.70,0.0,0.0,0.02,1.04,0.23,0.29,0.00,0.00,1.04,57.60,1734600297620.0
27.70,0.0,0.0,0.01,0.84,0.16,0.23,0.00,0.00,0.84,57.60,1734600292828.0
27.70,0.0,0.0,0.02,1.07,0.23,0.30,0.00,0.00,1.07,57.70,1734600287268.0
27.70,0.0,0.0,0.02,1.11,0.24,0.30,0.00,0.00,1.11,57.80,1734600282190.0
27.70,0.0,0.0,0.01,0.84,0.16,0.25,0.00,0.00,0.84,57.90,1734600277156.0
27.80,0.0,0.0,0.02,1.07,0.19,0.26,0.00,0.00,1.07,58.00,1734600272173.0
27.80,0.0,0.0,0.02,1.04,0.23,0.30,0.00,0.00,1.04,58.10,1734600267237.0
27.80,0.0,0.0,0.01,0.84,0.16,0.23,0.00,0.00,0.84,58.20,1734600261899.0
27.80,0.0,0.0,0.02,1.07,0.23,0.30,0.00,0.00,1.07,58.20,1734600256765.0
27.80,0.0,0.0,0.01,0.94,0.17,0.24,0.00,0.00,0.94,58.40,1734600251644.0
27.80,0.0,0.0,0.02,1.11,0.24,0.32,0.00,0.00,1.11,58.40,1734600246730.0
27.80,0.0,0.0,0.02,1.07,0.24,0.31,0.00,0.00,1.07,58.50,1734600241496.0
27.80,0.0,0.0,0.02,1.14,0.25,0.32,0.00,0.00,1.14,58.60,1734600236494.0
27.80,0.0,0.0,0.02,1.11,0.26,0.32,0.00,0.00,1.11,58.80,1734600231382.0
27.90,0.0,0.0,0.02,1.04,0.19,0.26,0.00,0.00,1.04,58.90,1734600226229.0
27.90,0.0,0.0,0.02,1.14,0.25,0.34,0.00,0.00,1.14,59.10,1734600221311.0
27.90,0.0,0.0,0.02,1.18,0.25,0.34,0.00,0.00,1.18,59.20,1734600216195.0
27.90,0.0,0.0,0.02,1.14,0.26,0.34,0.00,0.00,1.14,59.30,1734600211091.0
27.90,0.0,0.0,0.02,1.21,0.26,0.35,0.00,0.00,1.21,59.40,1734600205914.0
27.90,0.0,0.0,0.02,1.21,0.26,0.35,0.00,0.00,1.21,59.50,1734600201040.0
27.90,0.0,0.0,0.02,1.11,0.26,0.35,0.00,0.00,1.11,59.60,1734600195744.0
27.90,0.0,0.0,0.03,1.25,0.28,0.37,0.00,0.00,1.25,59.70,1734600190826.0
27.90,0.0,0.0,0.02,1.14,0.25,0.34,23.80,60.76,60.76,59.90,1734600184615.0
27.90,0.0,0.0,0.01,0.94,0.19,0.29,0.00,0.00,0.94,60.00,1734600180547.0
27.90,0.0,0.0,0.02,1.18,0.25,0.32,0.00,0.00,1.18,60.30,1734600175435.0
27.90,0.0,0.0,0.01,0.94,0.17,0.26,0.00,0.00,0.94,60.50,1734600170532.0
27.90,0.0,0.0,0.02,1.14,0.24,0.32,0.00,0.00,1.14,60.70,1734600165254.0
28.00,0.0,0.0,0.01,1.00,0.17,0.25,0.00,0.00,1,61.00,1734600160279.0
27.90,0.0,0.0,0.02,1.14,0.24,0.34,0.00,0.00,1.14,61.30,1734600155119.0
27.90,0.0,0.0,0.02,1.14,0.24,0.34,23.90,64.22,64.22,61.50,1734600149256.0
28.00,0.0,0.0,0.02,1.14,0.24,0.35,0.00,0.00,1.14,61.80,1734600145124.0
28.00,0.0,0.0,0.01,0.90,0.16,0.27,24.68,64.34,64.34,62.00,1734600138905.0
27.90,0.0,0.0,0.02,1.18,0.23,0.35,0.00,0.00,1.18,62.10,1734600134904.0
27.90,0.0,0.0,0.02,1.18,0.24,0.34,0.00,0.00,1.18,62.30,1734600129718.0
27.90,0.0,0.0,0.02,1.18,0.24,0.35,25.61,66.28,66.28,62.40,1734600123831.0
27.90,0.0,0.0,0.02,1.18,0.24,0.35,0.00,0.00,1.18,62.40,1734600119589.0
27.90,0.0,0.0,0.02,1.18,0.24,0.35,25.86,63.87,63.87,62.60,1734600113613.0
27.90,0.0,0.0,0.01,0.94,0.18,0.30,0.00,0.00,0.94,62.60,1734600109459.0
27.90,0.0,0.0,0.01,0.94,0.16,0.28,25.42,63.70,63.7,62.70,1734600103554.0
27.90,0.0,0.0,0.02,1.18,0.24,0.36,0.00,0.00,1.18,62.70,1734600099313.0
27.90,0.0,0.0,0.02,1.14,0.25,0.36,0.00,0.00,1.14,62.80,1734600094346.0
27.90,0.0,0.0,0.02,1.18,0.23,0.36,0.00,0.00,1.18,62.80,1734600089227.0
27.90,0.0,0.0,0.01,1.00,0.20,0.35,0.00,0.00,1,62.80,1734600084080.0
27.90,0.0,0.0,0.02,1.21,0.24,0.37,0.00,0.00,1.21,62.90,1734600079210.0
27.80,0.0,0.0,0.02,1.18,0.24,0.36,0.00,0.00,1.18,63.00,1734600074080.0
27.90,0.0,0.0,0.01,0.90,0.16,0.29,0.00,0.00,0.9,63.00,1734600068824.0
27.90,0.0,0.0,0.02,1.18,0.24,0.37,0.00,0.00,1.18,63.00,1734600063829.0
27.80,0.0,0.0,0.02,1.18,0.24,0.37,25.61,59.35,59.35,63.10,1734600057717.0
27.80,0.0,0.0,0.01,0.94,0.16,0.29,0.00,0.00,0.94,63.10,1734600053799.0
27.80,0.0,0.0,0.02,1.14,0.23,0.37,25.22,57.77,57.77,63.10,1734600047574.0
27.80,0.0,0.0,0.01,0.97,0.20,0.35,0.00,0.00,0.97,63.10,1734600043551.0
27.80,0.0,0.0,0.01,0.94,0.18,0.32,0.00,0.00,0.94,63.00,1734600038389.0
27.80,0.0,0.0,0.01,0.94,0.17,0.30,25.32,58.77,58.77,63.10,1734600032484.0
27.80,0.0,0.0,0.02,1.07,0.21,0.35,0.00,0.00,1.07,63.00,1734600028423.0
27.80,0.0,0.0,0.02,1.00,0.15,0.28,25.61,62.40,62.4,63.10,1734600022237.0
27.80,0.0,0.0,0.04,1.07,0.21,0.36,0.00,0.00,1.07,63.10,1734600018177.0
27.70,0.0,0.0,0.04,0.90,0.17,0.34,26.88,63.46,63.46,63.10,1734600012068.0
27.70,0.0,0.0,0.43,1.07,0.21,0.36,0.00,0.00,1.07,63.10,1734600008109.0
27.70,0.0,0.0,0.83,1.07,0.21,0.37,27.86,67.74,67.74,63.10,1734600001941.0
27.70,0.0,0.0,0.48,1.07,0.21,0.37,0.00,0.00,1.07,63.10,1734599997881.0
27.70,0.0,0.0,0.51,0.90,0.20,0.39,0.00,0.00,0.9,63.20,1734599992963.0
27.70,0.0,0.0,0.60,0.81,0.14,0.32,0.00,0.00,0.81,63.10,1734599989261.0
27.70,0.0,0.0,0.78,0.84,0.16,0.35,0.00,0.00,0.84,63.20,1734599985410.0
27.70,0.0,0.0,0.95,1.04,0.21,0.40,0.00,0.00,1.04,63.20,1734599977625.0
27.70,0.0,0.0,0.46,0.94,0.15,0.32,0.00,0.00,0.94,63.10,1734599972505.0
27.70,0.0,0.0,0.54,1.07,0.22,0.42,27.52,60.41,60.41,63.20,1734599966388.0
27.70,0.0,0.0,0.85,1.04,0.21,0.42,0.00,0.00,1.04,63.30,1734599962422.0
27.70,0.0,0.0,0.95,1.07,0.21,0.43,27.66,63.05,63.05,63.20,1734599956341.0
27.70,0.0,0.0,0.76,0.94,0.21,0.45,0.00,0.00,0.94,63.20,1734599952301.0
27.60,0.0,0.0,0.46,0.84,0.14,0.37,0.00,0.00,0.84,63.30,1734599947219.0
27.70,0.0,0.0,0.60,1.07,0.21,0.46,26.49,62.29,62.29,63.20,1734599941162.0
27.70,0.0,0.0,0.76,1.07,0.19,0.40,0.00,0.00,1.07,63.30,1734599937308.0
27.60,0.0,0.0,0.40,1.07,0.21,0.48,25.76,62.29,62.29,63.30,1734599930932.0
27.60,0.0,0.0,0.08,1.07,0.21,0.49,0.00,0.00,1.07,63.30,1734599926895.0
27.60,0.0,0.0,0.40,1.04,0.22,0.49,22.83,56.60,56.6,63.30,1734599920878.0
27.60,0.0,0.0,0.42,1.07,0.21,0.53,0.00,0.00,1.07,63.20,1734599916660.0
27.60,0.0,0.0,0.01,0.87,0.15,0.46,20.92,54.84,54.84,63.30,1734599910658.0
27.60,0.0,0.0,0.03,1.07,0.21,0.56,0.00,0.00,1.07,63.30,1734599906589.0
27.60,0.0,0.0,0.03,1.11,0.22,0.58,0.00,0.00,1.11,63.40,1734599901621.0
27.60,0.0,0.0,0.03,1.11,0.22,0.60,0.00,0.00,1.11,63.40,1734599896544.0
27.50,0.0,0.0,0.01,1.11,0.21,0.62,0.00,0.00,1.11,63.40,1734599891298.0
27.60,0.0,0.0,0.01,1.11,0.21,0.65,0.00,0.00,1.11,63.40,1734599886281.0
27.50,0.0,0.0,0.04,1.14,0.22,0.67,0.00,0.00,1.14,63.30,1734599881182.0
27.50,0.0,0.0,0.04,1.14,0.21,0.65,18.82,46.57,46.57,63.40,1734599875086.0
27.50,0.0,0.0,0.01,0.94,0.16,0.63,0.00,0.00,0.94,63.30,1734599871381.0
27.50,0.0,0.0,0.02,1.18,0.23,0.76,18.33,44.52,44.52,63.40,1734599865296.0
27.50,0.0,0.0,0.02,1.25,0.26,0.93,0.00,0.00,1.25,63.40,1734599861140.0
27.50,0.0,0.0,0.02,1.25,0.26,0.98,0.00,0.00,1.25,63.50,1734599855758.0
27.50,0.0,0.0,0.02,1.33,0.25,1.00,19.65,45.69,45.69,63.60,1734599849722.0
27.50,0.0,0.0,0.01,1.00,0.19,0.98,0.00,0.00,1,63.80,1734599845791.0
27.50,0.0,0.0,0.02,1.29,0.28,1.27,27.03,59.77,59.77,63.80,1734599840026.0
27.50,0.0,0.0,0.02,1.07,0.22,1.34,0.00,0.00,1.34,64.00,1734599835860.0
27.50,0.0,0.0,0.02,1.29,0.25,1.59,41.15,96.54,96.54,64.20,1734599829806.0
27.50,0.0,0.0,0.02,1.07,0.23,1.96,0.00,0.00,1.96,64.30,1734599825358.0
27.50,0.0,0.0,0.02,1.07,0.22,2.77,35.78,87.57,87.57,64.50,1734599819545.0
27.50,0.0,0.0,0.02,1.18,0.24,5.53,0.00,0.00,5.53,64.70,1734599815224.0
27.50,0.0,0.0,0.01,1.07,0.21,38.01,0.00,0.00,38.01,65.00,1734599810101.0
27.50,0.0,0.0,0.02,1.25,0.26,2.14,0.00,0.00,2.14,65.20,1734599805139.0
27.50,0.0,0.0,1.62,1.18,0.23,1.15,0.00,0.00,1.62,65.10,1734599800341.0
27.50,0.0,0.0,0.01,0.94,0.16,1.12,0.00,0.00,1.12,64.50,1734599794941.0
27.60,0.0,0.0,0.01,1.00,0.19,1.70,0.00,0.00,1.7,64.00,1734599789953.0
27.60,0.0,0.0,0.01,1.07,0.20,3.82,16.08,41.88,41.88,64.30,1734599783781.0
27.60,0.0,0.0,0.01,0.87,0.16,7.18,0.00,0.00,7.18,64.30,1734599779701.0
27.50,0.0,0.0,0.01,0.94,0.17,0.26,16.08,39.82,39.82,64.80,1734599773627.0
27.50,0.0,0.0,0.01,0.94,0.15,0.22,0.00,0.00,0.94,65.60,1734599769942.0
27.30,0.0,0.0,0.01,0.87,0.12,0.20,0.00,0.00,0.87,66.30,1734599764489.0
27.10,0.0,0.0,0.01,0.90,0.15,0.24,15.93,41.88,41.88,66.90,1734599758740.0
26.80,0.0,0.0,0.01,0.84,0.16,0.24,0.00,0.00,0.84,67.30,1734599754573.0
26.70,0.0,0.0,0.01,0.81,0.13,0.23,16.08,39.53,39.53,67.70,1734599748557.0
26.70,0.0,0.0,0.01,0.84,0.11,0.19,0.00,0.00,0.84,67.80,1734599744148.0
26.60,0.0,0.0,0.01,0.94,0.15,0.24,16.18,40.41,40.41,66.90,1734599738580.0
26.60,0.0,0.0,0.01,0.94,0.16,0.24,0.00,0.00,0.94,66.40,1734599734111.0
26.60,0.0,0.0,0.01,0.87,0.13,0.21,15.98,41.00,41,66.30,1734599727934.0
26.60,0.0,0.0,0.01,0.84,0.13,0.21,0.00,0.00,0.84,66.20,1734599724181.0
26.60,0.0,0.0,0.01,0.84,0.13,0.22,0.00,0.00,0.84,66.20,1734599718780.0
26.60,0.0,0.0,0.01,0.84,0.13,0.21,0.00,0.00,0.84,66.00,1734599713872.0
26.60,0.0,0.0,0.00,0.70,0.09,0.17,0.00,0.00,0.7,65.90,1734599708652.0
26.60,0.0,0.0,0.01,0.84,0.13,0.22,0.00,0.00,0.84,65.60,1734599703722.0
26.60,0.0,0.0,0.00,0.73,0.09,0.18,0.00,0.00,0.73,65.40,1734599698619.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,16.08,38.36,38.36,65.30,1734599692537.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,0.00,0.00,0.87,65.10,1734599688659.0
26.60,0.0,0.0,0.00,0.75,0.10,0.18,15.64,35.72,35.72,65.20,1734599682254.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,0.00,0.00,0.87,65.30,1734599678259.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,0.00,0.00,0.87,65.40,1734599673102.0
26.60,0.0,0.0,0.01,0.87,0.10,0.18,15.74,36.83,36.83,65.60,1734599667243.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,0.00,0.00,0.87,65.80,1734599663381.0
26.60,0.0,0.0,0.01,0.87,0.13,0.21,16.03,37.83,37.83,65.90,1734599657010.0
26.60,0.0,0.0,0.01,0.84,0.13,0.22,0.00,0.00,0.84,66.00,1734599653028.0
26.60,0.0,0.0,0.00,0.73,0.10,0.20,15.93,37.65,37.65,66.10,1734599647070.0
26.60,0.0,0.0,0.01,0.84,0.13,0.22,0.00,0.00,0.84,66.30,1734599642702.0
26.60,0.0,0.0,0.00,0.73,0.09,0.18,16.23,39.18,39.18,66.40,1734599636614.0
26.60,0.0,0.0,0.01,0.87,0.12,0.20,0.00,0.00,0.87,66.50,1734599632779.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,0.00,0.00,0.87,66.40,1734599627612.0
26.60,0.0,0.0,0.00,0.73,0.09,0.18,0.00,0.00,0.73,66.30,1734599622411.0
26.60,0.0,0.0,0.01,0.84,0.13,0.23,0.00,0.00,0.84,66.20,1734599617299.0
26.60,0.0,0.0,0.00,0.78,0.09,0.18,0.00,0.00,0.78,66.20,1734599612524.0
26.60,0.0,0.0,0.00,0.73,0.10,0.19,0.00,0.00,0.73,66.20,1734599607179.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,15.84,38.06,38.06,66.10,1734599601620.0
26.60,0.0,0.0,0.00,0.84,0.10,0.18,0.00,0.00,0.84,66.10,1734599597475.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,15.74,39.65,39.65,66.20,1734599591004.0
26.60,0.0,0.0,0.00,0.73,0.09,0.18,0.00,0.00,0.73,66.20,1734599587214.0
26.60,0.0,0.0,0.01,0.87,0.12,0.20,0.00,0.00,0.87,66.10,1734599581933.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,15.69,41.76,41.76,66.00,1734599575751.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,0.00,0.00,0.87,66.00,1734599571772.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,15.64,41.70,41.7,66.00,1734599565630.0
26.60,0.0,0.0,0.00,0.78,0.12,0.23,0.00,0.00,0.78,65.90,1734599561504.0
26.60,0.0,0.0,0.00,0.75,0.10,0.21,16.03,36.66,36.66,65.80,1734599555483.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,0.00,0.00,0.87,65.60,1734599551380.0
26.60,0.0,0.0,0.01,0.87,0.13,0.22,15.64,37.54,37.54,65.70,1734599545627.0
26.60,0.0,0.0,0.00,0.84,0.10,0.18,0.00,0.00,0.84,65.70,1734599541791.0
26.60,0.0,0.0,0.00,0.73,0.09,0.18,0.00,0.00,0.73,65.50,1734599536199.0
26.60,0.0,0.0,0.00,0.73,0.09,0.20,0.00,0.00,0.73,65.50,1734599525991.0
26.70,0.0,0.0,0.01,0.87,0.13,0.23,0.00,0.00,0.87,65.40,1734599520989.0
26.60,0.0,0.0,0.01,0.87,0.13,0.23,0.00,0.00,0.87,65.40,1734599515865.0
26.70,0.0,0.0,0.01,0.87,0.13,0.22,15.35,41.06,41.06,65.40,1734599509845.0
26.70,0.0,0.0,0.00,0.81,0.12,0.23,0.00,0.00,0.81,65.30,1734599505690.0
26.70,0.0,0.0,0.00,0.81,0.12,0.23,15.40,41.76,41.76,65.10,1734599499853.0
26.70,0.0,0.0,0.01,0.90,0.12,0.23,0.00,0.00,0.9,64.90,1734599495743.0
26.70,0.0,0.0,0.01,0.90,0.12,0.22,0.00,0.00,0.9,64.70,1734599490620.0
26.70,0.0,0.0,0.00,0.75,0.09,0.19,15.84,43.46,43.46,64.50,1734599484493.0
26.70,0.0,0.0,0.01,0.87,0.13,0.24,0.00,0.00,0.87,64.50,1734599480582.0
26.70,0.0,0.0,0.01,0.90,0.13,0.24,15.74,41.82,41.82,64.20,1734599474258.0
26.80,0.0,0.0,0.00,0.78,0.09,0.20,0.00,0.00,0.78,64.00,1734599470428.0
26.80,0.0,0.0,0.01,0.90,0.13,0.24,15.49,40.88,40.88,63.90,1734599464339.0
26.80,0.0,0.0,0.01,0.90,0.13,0.24,0.00,0.00,0.9,63.80,1734599460180.0
26.80,0.0,0.0,0.00,0.75,0.09,0.20,15.25,39.12,39.12,63.60,1734599454098.0
26.80,0.0,0.0,0.00,0.90,0.10,0.21,0.00,0.00,0.9,63.70,1734599449954.0
26.80,0.0,0.0,0.01,0.90,0.13,0.24,0.00,0.00,0.9,63.50,1734599444982.0
26.90,0.0,0.0,0.01,0.94,0.12,0.23,0.00,0.00,0.94,63.40,1734599440021.0
26.90,0.0,0.0,0.00,0.78,0.09,0.21,0.00,0.00,0.78,63.00,1734599434899.0
26.90,0.0,0.0,0.01,0.94,0.13,0.25,0.00,0.00,0.94,62.80,1734599429596.0
26.90,0.0,0.0,0.01,0.97,0.13,0.25,0.00,0.00,0.97,62.80,1734599424655.0
26.90,0.0,0.0,0.00,0.81,0.09,0.20,17.69,45.51,45.51,62.70,1734599418596.0
27.00,0.0,0.0,0.01,0.94,0.13,0.26,0.00,0.00,0.94,62.60,1734599414369.0
27.00,0.0,0.0,0.00,0.84,0.10,0.24,18.87,46.92,46.92,62.60,1734599408503.0
27.00,0.0,0.0,0.01,0.97,0.13,0.26,0.00,0.00,0.97,62.70,1734599404500.0
27.00,0.0,0.0,0.01,0.97,0.13,0.26,0.00,0.00,0.97,62.90,1734599399378.0
27.00,0.0,0.0,0.00,0.84,0.10,0.24,19.31,49.03,49.03,63.10,1734599393298.0
27.00,0.0,0.0,0.00,1.00,0.10,0.23,0.00,0.00,1,63.00,1734599389219.0
27.00,0.0,0.0,0.01,0.94,0.13,0.27,18.96,47.10,47.1,62.40,1734599383124.0
27.10,0.0,0.0,0.01,1.00,0.13,0.27,0.00,0.00,1,62.30,1734599378982.0
27.10,0.0,0.0,0.01,0.97,0.13,0.27,18.57,49.85,49.85,62.30,1734599372820.0
27.10,0.0,0.0,0.00,0.81,0.09,0.24,0.00,0.00,0.81,62.40,1734599369303.0
27.10,0.0,0.0,0.00,0.87,0.09,0.23,18.67,50.38,50.38,62.40,1734599362675.0
27.10,0.0,0.0,0.00,0.90,0.09,0.24,0.00,0.00,0.9,62.60,1734599358702.0
27.10,0.0,0.0,0.01,1.00,0.13,0.29,0.00,0.00,1,62.80,1734599353964.0
27.10,0.0,0.0,0.00,0.94,0.10,0.26,0.00,0.00,0.94,62.90,1734599348662.0
27.10,0.0,0.0,0.00,0.94,0.10,0.26,0.00,0.00,0.94,61.40,1734599343700.0
27.00,0.0,0.0,0.01,1.11,0.15,0.34,0.00,0.00,1.11,60.90,1734599338586.0
27.00,0.0,0.0,0.01,1.37,0.25,0.48,0.00,0.00,1.37,60.30,1734599333445.0
26.90,0.0,0.0,0.00,0.78,0.07,0.22,17.94,52.38,52.38,59.80,1734599327221.0
27.00,0.0,0.0,0.56,2.04,0.41,0.65,0.00,0.00,2.04,59.60,1734599323066.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,17.99,51.79,51.79,59.50,1734599317468.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,0.00,0.00,1.66,59.40,1734599313020.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,0.00,0.00,1.66,59.30,1734599308192.0
26.90,0.0,0.0,0.02,1.66,0.28,0.53,17.45,51.26,51.26,59.30,1734599302101.0
26.90,0.0,0.0,0.02,1.62,0.23,0.45,0.00,0.00,1.62,59.00,1734599298297.0
26.90,0.0,0.0,0.02,1.66,0.29,0.53,17.01,47.92,47.92,58.70,1734599292178.0
26.90,0.0,0.0,0.02,1.45,0.24,0.49,0.00,0.00,1.45,58.50,1734599288032.0
26.90,0.0,0.0,0.02,1.71,0.29,0.53,15.93,44.46,44.46,58.10,1734599281619.0
26.80,0.0,0.0,0.02,1.58,0.28,0.54,0.00,0.00,1.58,57.40,1734599277619.0
26.80,0.0,0.0,0.02,1.75,0.29,0.53,16.37,46.16,46.16,57.30,1734599271351.0
26.90,0.0,0.0,0.02,1.71,0.29,0.53,0.00,0.00,1.71,57.30,1734599267626.0
26.90,0.0,0.0,0.02,1.75,0.25,0.49,0.00,0.00,1.75,57.30,1734599262259.0
26.90,0.0,0.0,0.01,1.49,0.23,0.48,0.00,0.00,1.49,57.30,1734599257354.0
26.90,0.0,0.0,0.02,1.80,0.29,0.54,0.00,0.00,1.8,57.20,1734599252071.0
26.90,0.0,0.0,0.02,1.80,0.30,0.54,0.00,0.00,1.8,57.20,1734599247310.0
26.90,0.0,0.0,0.02,1.75,0.28,0.56,0.00,0.00,1.75,57.20,1734599241983.0
26.90,0.0,0.0,0.02,1.80,0.29,0.56,17.01,46.22,46.22,57.10,1734599235851.0
26.90,0.0,0.0,0.02,1.53,0.25,0.54,0.00,0.00,1.53,57.10,1734599231999.0
26.90,0.0,0.0,0.02,1.80,0.29,0.56,17.50,51.44,51.44,57.10,1734599225774.0
26.90,0.0,0.0,0.03,1.80,0.25,0.49,0.00,0.00,1.8,57.00,1734599221574.0
26.90,0.0,0.0,0.16,1.80,0.29,0.58,0.00,0.00,1.8,57.10,1734599217472.0
26.90,0.0,0.0,0.16,1.85,0.30,0.58,17.99,57.01,57.01,57.10,1734599210433.0
26.90,0.0,0.0,0.48,1.62,0.28,0.60,0.00,0.00,1.62,57.10,1734599206548.0
26.90,0.0,0.0,0.27,1.53,0.21,0.48,18.13,55.78,55.78,57.20,1734599200437.0
26.90,0.0,0.0,0.48,1.85,0.30,0.60,0.00,0.00,1.85,57.20,1734599196323.0
26.90,0.0,0.0,0.26,1.58,0.21,0.49,17.74,51.50,51.5,57.20,1734599190430.0
26.90,0.0,0.0,0.20,1.90,0.30,0.63,0.00,0.00,1.9,57.20,1734599186261.0
